Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Sales,Discount,Cost,Profit,Payment_Mode,Sales_Channel
ORD03912,2025-03-26,CUST1493,Customer_1493,Clothing,Shoes,Shoes,North,Punjab,Ludhiana,3,67545.09,0.15,57595.65,9949.44,Net Banking,Offline
ORD03913,2025-09-28,CUST1141,Customer_1141,Clothing,Shoes,Shoes,North,Rajasthan,Jaipur,2,90636.34,0.05,72814.26,17822.08,Debit Card,Online
ORD03914,2025-11-11,CUST1652,Customer_1652,Clothing,Jeans,Jeans,East,West Bengal,Durgapur,4,225006.14,0.2,186438.62,38567.52,Credit Card,Offline
ORD03915,2025-01-04,CUST0297,Customer_0297,Home & Kitchen,Lamp,Lamp,North,Rajasthan,Jodhpur,3,212679.73,0.0,134966.27,77713.46,Credit Card,Online
ORD03916,2025-03-17,CUST1510,Customer_1510,Sports,Football,Football,South,Tamil Nadu,Madurai,3,48893.97,0.15,36469.26,12424.71,Net Banking,Offline
ORD03917,2025-01-22,CUST1157,Customer_1157,Furniture,Sofa,Sofa,East,West Bengal,Durgapur,3,192573.22,0.05,140163.13,52410.09,Debit Card,Online
ORD03918,2025-12-16,CUST1310,Customer_1310,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Jaipur,3,111238.66,0.15,109974.29,1264.37,Net Banking,Offline
ORD03919,2025-06-30,CUST1651,Customer_1651,Clothing,Jeans,Jeans,North,Rajasthan,Udaipur,4,196021.79,0.05,174699.72,21322.07,Credit Card,Online
ORD03920,2025-02-02,CUST0825,Customer_0825,Clothing,Shoes,Shoes,West,Maharashtra,Pune,3,59415.48,0.05,46944.16,12471.32,Cash,Online
ORD03921,2025-10-15,CUST1933,Customer_1933,Clothing,Jacket,Jacket,South,Tamil Nadu,Madurai,2,24179.05,0.1,17588.91,6590.14,UPI,Offline
ORD03922,2025-11-09,CUST0717,Customer_0717,Furniture,Sofa,Sofa,South,Karnataka,Mangalore,5,262914.65,0.05,191451.63,71463.02,Credit Card,Online
ORD03923,2025-06-21,CUST1258,Customer_1258,Furniture,Chair,Chair,South,Tamil Nadu,Coimbatore,3,76475.11,0.2,63815.43,12659.68,Debit Card,Online
ORD03924,2025-07-07,CUST2000,Customer_2000,Sports,Yoga Mat,Yoga Mat,West,Maharashtra,Nagpur,1,56230.6,0.1,40149.24,16081.36,Debit Card,Online
ORD03925,2025-09-27,CUST1415,Customer_1415,Sports,Running Shoes,Running Shoes,North,Haryana,Gurugram,1,43677.86,0.15,42993.65,684.21,Credit Card,Offline
ORD03926,2025-01-17,CUST0896,Customer_0896,Sports,Tennis Racket,Tennis Racket,North,Punjab,Amritsar,5,368201.65,0.05,298674.62,69527.03,Net Banking,Offline
ORD03927,2025-10-23,CUST0208,Customer_0208,Clothing,Shoes,Shoes,South,Karnataka,Bengaluru,2,142266.76,0.05,103183.58,39083.18,Credit Card,Online
ORD03928,2025-02-23,CUST0950,Customer_0950,Electronics,Mobile,Mobile,South,Karnataka,Bengaluru,5,282692.05,0.15,214951.86,67740.19,UPI,Online
ORD03929,2025-07-15,CUST1790,Customer_1790,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Udaipur,4,46564.97,0.05,35731.45,10833.52,Debit Card,Online
ORD03930,2025-05-28,CUST1816,Customer_1816,Sports,Football,Football,South,Tamil Nadu,Madurai,4,16686.74,0.0,12080.54,4606.2,Debit Card,Offline
ORD03931,2025-07-07,CUST1078,Customer_1078,Home & Kitchen,Lamp,Lamp,North,Delhi,Dwarka,3,64423.42,0.2,53283.33,11140.09,Debit Card,Offline
ORD03932,2025-06-18,CUST1337,Customer_1337,Clothing,Jacket,Jacket,North,Uttar Pradesh,Lucknow,5,292664.01,0.15,277677.52,14986.49,Debit Card,Offline
ORD03933,2025-03-08,CUST1755,Customer_1755,Sports,Yoga Mat,Yoga Mat,South,Karnataka,Mysore,1,31649.52,0.0,22648.29,9001.23,UPI,Online
ORD03934,2025-11-22,CUST0154,Customer_0154,Home & Kitchen,Lamp,Lamp,West,Gujarat,Vadodara,5,134891.99,0.15,125002.85,9889.14,Net Banking,Offline
ORD03935,2025-09-19,CUST1038,Customer_1038,Furniture,Sofa,Sofa,North,Uttar Pradesh,Lucknow,5,155262.04,0.0,106505.5,48756.54,UPI,Offline
ORD03936,2025-03-25,CUST1559,Customer_1559,Home & Kitchen,Cookware,Cookware,North,Delhi,New Delhi,4,8425.59,0.2,7962.23,463.36,Net Banking,Offline
ORD03937,2025-01-04,CUST0385,Customer_0385,Clothing,T-Shirt,T-Shirt,West,Maharashtra,Pune,5,310403.82,0.2,308186.19,2217.63,Debit Card,Offline
ORD03938,2025-01-24,CUST1931,Customer_1931,Sports,Running Shoes,Running Shoes,West,Gujarat,Vadodara,2,136634.79,0.0,93853.63,42781.16,Net Banking,Offline
ORD03939,2025-08-12,CUST1969,Customer_1969,Furniture,Sofa,Sofa,East,West Bengal,Durgapur,5,104920.23,0.0,71233.07,33687.16,Net Banking,Online
ORD03940,2025-10-11,CUST1488,Customer_1488,Sports,Running Shoes,Running Shoes,North,Punjab,Ludhiana,1,17224.47,0.05,13424.97,3799.5,UPI,Online
ORD03941,2025-01-03,CUST0946,Customer_0946,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Jaipur,4,229744.12,0.15,176454.13,53289.99,Cash,Online
ORD03942,2025-03-02,CUST1080,Customer_1080,Sports,Football,Football,South,Tamil Nadu,Madurai,3,184869.48,0.1,165032.97,19836.51,Cash,Online
ORD03943,2025-04-05,CUST1909,Customer_1909,Home & Kitchen,Lamp,Lamp,West,Gujarat,Surat,1,35403.78,0.05,23932.75,11471.03,Debit Card,Online
ORD03944,2025-02-16,CUST0696,Customer_0696,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,South,Tamil Nadu,Coimbatore,5,108174.23,0.1,77371.96,30802.27,Debit Card,Offline
ORD03945,2025-07-28,CUST0217,Customer_0217,Furniture,Sofa,Sofa,North,Uttar Pradesh,Noida,3,87765.92,0.2,83877.29,3888.63,UPI,Offline
ORD03946,2025-05-07,CUST0180,Customer_0180,Electronics,Monitor,Monitor,West,Maharashtra,Pune,4,43275.95,0.15,39059.71,4216.24,Net Banking,Offline
ORD03947,2025-07-18,CUST1503,Customer_1503,Home & Kitchen,Mixer,Mixer,East,West Bengal,Kolkata,4,227370.37,0.05,199100.52,28269.85,UPI,Online
ORD03948,2025-05-20,CUST1828,Customer_1828,Electronics,Mobile,Mobile,South,Tamil Nadu,Coimbatore,1,11215.03,0.05,9545.88,1669.15,Cash,Offline
ORD03949,2025-03-17,CUST1209,Customer_1209,Electronics,Tablet,Tablet,North,Punjab,Jalandhar,1,42095.72,0.2,39989.11,2106.61,Debit Card,Online
ORD03950,2025-01-04,CUST0959,Customer_0959,Furniture,Table,Table,East,West Bengal,Kolkata,4,68095.71,0.2,63083.49,5012.22,Credit Card,Online
ORD03951,2025-11-16,CUST0423,Customer_0423,Clothing,Jeans,Jeans,South,Karnataka,Bengaluru,5,128024.71,0.2,102548.2,25476.51,UPI,Online
ORD03952,2025-10-03,CUST0327,Customer_0327,Clothing,Jeans,Jeans,North,Punjab,Jalandhar,4,24478.48,0.15,22949.62,1528.86,UPI,Online
ORD03953,2025-02-06,CUST1369,Customer_1369,Sports,Yoga Mat,Yoga Mat,North,Delhi,New Delhi,5,201793.4,0.15,184736.78,17056.62,Credit Card,Offline
ORD03954,2025-06-21,CUST0984,Customer_0984,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Rajasthan,Udaipur,2,81151.99,0.15,61426.0,19725.99,Net Banking,Online
ORD03955,2025-04-10,CUST1134,Customer_1134,Furniture,Bookshelf,Bookshelf,North,Punjab,Jalandhar,5,145274.34,0.05,101375.62,43898.72,Debit Card,Online
ORD03956,2025-04-09,CUST0624,Customer_0624,Clothing,T-Shirt,T-Shirt,North,Punjab,Jalandhar,2,95391.44,0.2,86255.78,9135.66,Debit Card,Online
ORD03957,2025-03-11,CUST0835,Customer_0835,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Haryana,Faridabad,5,280001.11,0.1,212169.04,67832.07,UPI,Online
ORD03958,2025-07-14,CUST1086,Customer_1086,Furniture,Chair,Chair,West,Gujarat,Surat,4,235173.68,0.1,174478.96,60694.72,Debit Card,Online
ORD03959,2025-06-12,CUST0857,Customer_0857,Furniture,Chair,Chair,West,Gujarat,Ahmedabad,4,30453.42,0.15,23074.57,7378.85,Cash,Offline
ORD03960,2025-03-24,CUST0625,Customer_0625,Sports,Running Shoes,Running Shoes,East,West Bengal,Howrah,3,152316.62,0.15,137126.89,15189.73,UPI,Online
ORD03961,2025-10-14,CUST0540,Customer_0540,Sports,Football,Football,South,Tamil Nadu,Coimbatore,2,89734.02,0.05,66978.66,22755.36,Debit Card,Offline
ORD03962,2025-08-20,CUST0541,Customer_0541,Furniture,Chair,Chair,West,Gujarat,Ahmedabad,1,78887.29,0.0,56699.28,22188.01,Credit Card,Online
ORD03963,2025-12-25,CUST1582,Customer_1582,Clothing,T-Shirt,T-Shirt,North,Haryana,Faridabad,2,47221.01,0.1,40819.43,6401.58,Net Banking,Offline
ORD03964,2025-04-10,CUST1374,Customer_1374,Furniture,Sofa,Sofa,South,Karnataka,Bengaluru,4,212277.79,0.1,160806.87,51470.92,Cash,Online
ORD03965,2025-07-31,CUST0960,Customer_0960,Clothing,Shirt,Shirt,North,Haryana,Panipat,1,68647.69,0.05,48804.8,19842.89,Cash,Online
ORD03966,2025-07-28,CUST0327,Customer_0327,Home & Kitchen,Lamp,Lamp,North,Rajasthan,Jodhpur,2,44349.4,0.15,31764.62,12584.78,Credit Card,Offline
ORD03967,2025-11-21,CUST1488,Customer_1488,Electronics,Headphones,Headphones,North,Punjab,Amritsar,2,90105.51,0.0,70703.0,19402.51,Debit Card,Online
ORD03968,2025-04-18,CUST0154,Customer_0154,Home & Kitchen,Mixer,Mixer,North,Punjab,Jalandhar,1,14199.38,0.1,10680.57,3518.81,Cash,Offline
ORD03969,2025-07-09,CUST0501,Customer_0501,Clothing,Jacket,Jacket,West,Gujarat,Surat,3,52240.6,0.0,33003.31,19237.29,Credit Card,Online
ORD03970,2025-05-02,CUST0128,Customer_0128,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Delhi,Rohini,5,182847.8,0.1,127953.15,54894.65,Net Banking,Online
ORD03971,2025-10-14,CUST1499,Customer_1499,Electronics,Monitor,Monitor,South,Karnataka,Mysore,4,214138.36,0.15,162285.14,51853.22,UPI,Offline
ORD03972,2025-09-17,CUST1173,Customer_1173,Sports,Running Shoes,Running Shoes,West,Gujarat,Ahmedabad,5,55800.15,0.15,48148.41,7651.74,Net Banking,Offline
ORD03973,2025-03-06,CUST0525,Customer_0525,Clothing,Jacket,Jacket,West,Maharashtra,Nagpur,3,56044.1,0.2,51275.46,4768.64,Debit Card,Offline
ORD03974,2025-08-14,CUST1531,Customer_1531,Electronics,Tablet,Tablet,North,Delhi,Rohini,4,44470.93,0.2,42859.79,1611.14,Cash,Offline
ORD03975,2025-02-14,CUST1720,Customer_1720,Home & Kitchen,Cookware,Cookware,North,Uttar Pradesh,Lucknow,3,152125.12,0.15,125403.14,26721.98,Cash,Online
ORD03976,2025-07-14,CUST1419,Customer_1419,Sports,Running Shoes,Running Shoes,East,West Bengal,Howrah,3,217078.26,0.05,139821.83,77256.43,Credit Card,Online
ORD03977,2025-12-17,CUST1868,Customer_1868,Home & Kitchen,Dinner Set,Dinner Set,East,West Bengal,Durgapur,3,36980.94,0.2,38705.57,-1724.63,UPI,Offline
ORD03978,2025-11-19,CUST0820,Customer_0820,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Haryana,Gurugram,4,45708.3,0.0,33624.26,12084.04,Credit Card,Offline
ORD03979,2025-11-08,CUST1473,Customer_1473,Furniture,Desk,Desk,North,Haryana,Gurugram,1,62378.62,0.0,48267.72,14110.9,Credit Card,Online
ORD03980,2025-06-30,CUST1373,Customer_1373,Home & Kitchen,Lamp,Lamp,North,Punjab,Amritsar,4,36533.32,0.15,31648.44,4884.88,Net Banking,Offline
ORD03981,2025-05-12,CUST0168,Customer_0168,Home & Kitchen,Lamp,Lamp,North,Punjab,Amritsar,3,190723.63,0.1,150982.35,39741.28,Debit Card,Offline
ORD03982,2025-09-09,CUST0742,Customer_0742,Furniture,Sofa,Sofa,South,Karnataka,Mangalore,4,146293.35,0.2,141601.19,4692.16,Net Banking,Offline
ORD03983,2025-08-15,CUST0415,Customer_0415,Electronics,Tablet,Tablet,West,Maharashtra,Mumbai,3,65333.67,0.2,49695.26,15638.41,UPI,Online
ORD03984,2025-04-07,CUST0464,Customer_0464,Home & Kitchen,Dinner Set,Dinner Set,North,Delhi,Dwarka,2,60912.06,0.2,53052.64,7859.42,Credit Card,Offline
ORD03985,2025-03-19,CUST0776,Customer_0776,Furniture,Chair,Chair,South,Karnataka,Mysore,5,184922.82,0.1,161841.66,23081.16,Cash,Offline
ORD03986,2025-07-05,CUST1577,Customer_1577,Clothing,Jacket,Jacket,South,Karnataka,Mysore,4,208631.35,0.0,163205.55,45425.8,UPI,Offline
ORD03987,2025-09-02,CUST1696,Customer_1696,Clothing,Shirt,Shirt,North,Rajasthan,Jodhpur,4,2462.29,0.2,2049.09,413.2,Debit Card,Online
ORD03988,2025-12-25,CUST0798,Customer_0798,Clothing,Shirt,Shirt,South,Karnataka,Bengaluru,4,212197.79,0.1,161412.71,50785.08,UPI,Offline
ORD03989,2025-06-07,CUST1565,Customer_1565,Electronics,Headphones,Headphones,North,Rajasthan,Udaipur,1,60402.83,0.1,52827.12,7575.71,Debit Card,Offline
ORD03990,2025-05-19,CUST1925,Customer_1925,Clothing,Shirt,Shirt,North,Uttar Pradesh,Ghaziabad,2,74857.25,0.0,46698.0,28159.25,Credit Card,Offline
ORD03991,2025-04-18,CUST1510,Customer_1510,Sports,Running Shoes,Running Shoes,North,Haryana,Panipat,4,203261.64,0.0,150664.91,52596.73,Debit Card,Offline
ORD03992,2025-11-06,CUST0126,Customer_0126,Sports,Yoga Mat,Yoga Mat,North,Rajasthan,Jaipur,5,32402.17,0.0,26645.56,5756.61,Credit Card,Online
ORD03993,2025-05-13,CUST0688,Customer_0688,Electronics,Monitor,Monitor,South,Tamil Nadu,Chennai,2,12030.2,0.0,7343.28,4686.92,Debit Card,Offline
ORD03994,2025-10-18,CUST1900,Customer_1900,Home & Kitchen,Dinner Set,Dinner Set,South,Tamil Nadu,Chennai,1,49468.34,0.0,32058.27,17410.07,Debit Card,Offline
ORD03995,2025-09-29,CUST0166,Customer_0166,Clothing,Jeans,Jeans,North,Punjab,Ludhiana,2,9490.34,0.2,8703.62,786.72,Net Banking,Offline
ORD03996,2025-11-18,CUST1955,Customer_1955,Electronics,Headphones,Headphones,North,Rajasthan,Jodhpur,4,274502.58,0.1,245223.43,29279.15,Net Banking,Online
ORD03997,2025-03-03,CUST0453,Customer_0453,Electronics,Mobile,Mobile,North,Haryana,Faridabad,5,110832.71,0.2,97964.57,12868.14,Cash,Offline
ORD03998,2025-08-26,CUST1119,Customer_1119,Home & Kitchen,Mixer,Mixer,North,Uttar Pradesh,Ghaziabad,1,59058.34,0.15,54689.64,4368.7,Cash,Offline
ORD03999,2025-07-01,CUST0606,Customer_0606,Clothing,T-Shirt,T-Shirt,North,Punjab,Amritsar,3,60269.57,0.1,48865.2,11404.37,Credit Card,Offline
ORD04000,2025-10-05,CUST0785,Customer_0785,Clothing,Jacket,Jacket,West,Gujarat,Ahmedabad,4,84984.4,0.05,65682.29,19302.11,Debit Card,Offline
ORD04001,2025-04-22,CUST0474,Customer_0474,Clothing,Jeans,Jeans,West,Gujarat,Surat,4,230507.77,0.05,160422.62,70085.15,Net Banking,Offline
ORD04002,2025-08-16,CUST1781,Customer_1781,Clothing,Jacket,Jacket,North,Uttar Pradesh,Lucknow,4,40675.9,0.15,36676.8,3999.1,Debit Card,Offline
ORD04003,2025-12-23,CUST0448,Customer_0448,Furniture,Desk,Desk,West,Maharashtra,Pune,5,60587.32,0.1,56484.96,4102.36,UPI,Online
ORD04004,2025-08-01,CUST0984,Customer_0984,Furniture,Sofa,Sofa,West,Maharashtra,Pune,5,101116.52,0.15,93510.97,7605.55,Credit Card,Online
ORD04005,2025-05-13,CUST0608,Customer_0608,Sports,Football,Football,West,Maharashtra,Mumbai,1,14362.87,0.05,11362.09,3000.78,Debit Card,Online
ORD04006,2025-04-14,CUST0679,Customer_0679,Furniture,Sofa,Sofa,North,Rajasthan,Udaipur,1,58361.45,0.1,45078.48,13282.97,Credit Card,Offline
ORD04007,2025-03-11,CUST1130,Customer_1130,Home & Kitchen,Mixer,Mixer,West,Gujarat,Vadodara,1,66009.62,0.1,53791.93,12217.69,Credit Card,Offline
ORD04008,2025-02-07,CUST0363,Customer_0363,Sports,Yoga Mat,Yoga Mat,East,West Bengal,Durgapur,1,36708.27,0.15,28426.41,8281.86,Debit Card,Offline
ORD04009,2025-03-31,CUST0402,Customer_0402,Electronics,Headphones,Headphones,North,Haryana,Faridabad,5,73744.24,0.15,72988.84,755.4,Cash,Online
ORD04010,2025-04-30,CUST0997,Customer_0997,Home & Kitchen,Mixer,Mixer,West,Maharashtra,Pune,1,21411.43,0.15,16528.03,4883.4,Credit Card,Offline
ORD04011,2025-12-21,CUST0205,Customer_0205,Home & Kitchen,Mixer,Mixer,West,Maharashtra,Mumbai,3,23204.6,0.05,18359.68,4844.92,Credit Card,Offline
ORD04012,2025-09-27,CUST0195,Customer_0195,Home & Kitchen,Dinner Set,Dinner Set,North,Haryana,Panipat,3,148272.9,0.15,114595.3,33677.6,UPI,Offline
ORD04013,2025-09-15,CUST1877,Customer_1877,Clothing,Shoes,Shoes,West,Maharashtra,Mumbai,1,20209.5,0.2,17835.8,2373.7,Credit Card,Offline
ORD04014,2025-04-29,CUST1236,Customer_1236,Sports,Running Shoes,Running Shoes,West,Maharashtra,Mumbai,2,110595.78,0.05,86337.67,24258.11,UPI,Offline
ORD04015,2025-05-29,CUST1492,Customer_1492,Electronics,Tablet,Tablet,North,Punjab,Ludhiana,4,115773.21,0.1,77422.41,38350.8,Cash,Online
ORD04016,2025-10-28,CUST0264,Customer_0264,Clothing,T-Shirt,T-Shirt,North,Delhi,Rohini,5,64123.6,0.1,47261.94,16861.66,Credit Card,Offline
ORD04017,2025-02-12,CUST0734,Customer_0734,Clothing,T-Shirt,T-Shirt,North,Haryana,Gurugram,3,50963.24,0.0,39964.32,10998.92,Credit Card,Online
ORD04018,2025-03-25,CUST0293,Customer_0293,Clothing,Shoes,Shoes,North,Delhi,New Delhi,2,90721.78,0.05,66421.06,24300.72,Debit Card,Online
ORD04019,2025-08-20,CUST1234,Customer_1234,Furniture,Chair,Chair,North,Uttar Pradesh,Lucknow,4,23050.38,0.2,21747.29,1303.09,Net Banking,Offline
ORD04020,2025-09-17,CUST1735,Customer_1735,Furniture,Chair,Chair,South,Karnataka,Bengaluru,5,114792.72,0.05,101964.96,12827.76,Credit Card,Offline
ORD04021,2025-02-13,CUST0417,Customer_0417,Clothing,Jacket,Jacket,South,Tamil Nadu,Chennai,3,57788.51,0.05,45913.43,11875.08,Debit Card,Online
ORD04022,2025-12-28,CUST1414,Customer_1414,Electronics,Mobile,Mobile,South,Karnataka,Mysore,4,141459.21,0.2,121296.0,20163.21,Credit Card,Online
ORD04023,2025-05-08,CUST0689,Customer_0689,Home & Kitchen,Lamp,Lamp,South,Karnataka,Bengaluru,4,81602.75,0.05,64325.73,17277.02,Credit Card,Offline
ORD04024,2025-01-17,CUST1345,Customer_1345,Clothing,T-Shirt,T-Shirt,North,Delhi,Dwarka,2,40028.66,0.0,25075.71,14952.95,Credit Card,Offline
ORD04025,2025-11-05,CUST1268,Customer_1268,Furniture,Chair,Chair,North,Rajasthan,Udaipur,5,269306.0,0.0,204582.62,64723.38,Net Banking,Offline
ORD04026,2025-10-23,CUST0769,Customer_0769,Sports,Running Shoes,Running Shoes,South,Tamil Nadu,Chennai,5,220661.8,0.0,150007.5,70654.3,Credit Card,Offline
ORD04027,2025-09-27,CUST1651,Customer_1651,Furniture,Desk,Desk,North,Rajasthan,Jaipur,1,69875.41,0.1,64142.97,5732.44,Cash,Online
ORD04028,2025-10-07,CUST0139,Customer_0139,Clothing,T-Shirt,T-Shirt,South,Karnataka,Mangalore,2,14826.54,0.15,14804.28,22.26,Cash,Online
ORD04029,2025-08-07,CUST1612,Customer_1612,Electronics,Headphones,Headphones,North,Punjab,Jalandhar,3,27685.86,0.2,27002.67,683.19,Cash,Online
ORD04030,2025-12-23,CUST1429,Customer_1429,Electronics,Laptop,Laptop,North,Haryana,Gurugram,5,345751.65,0.05,280999.92,64751.73,Net Banking,Online
ORD04031,2025-06-01,CUST0469,Customer_0469,Sports,Tennis Racket,Tennis Racket,West,Maharashtra,Nagpur,1,61456.75,0.1,49707.66,11749.09,Credit Card,Online
ORD04032,2025-11-30,CUST0695,Customer_0695,Furniture,Table,Table,North,Haryana,Gurugram,2,98860.87,0.05,73285.22,25575.65,Net Banking,Offline
ORD04033,2025-12-30,CUST1687,Customer_1687,Furniture,Bookshelf,Bookshelf,North,Punjab,Ludhiana,3,2548.04,0.05,1811.43,736.61,Debit Card,Offline
ORD04034,2025-06-28,CUST0905,Customer_0905,Sports,Yoga Mat,Yoga Mat,East,West Bengal,Kolkata,3,98494.7,0.15,76223.22,22271.48,Net Banking,Online
ORD04035,2025-01-29,CUST0323,Customer_0323,Furniture,Sofa,Sofa,North,Uttar Pradesh,Noida,2,59979.77,0.05,45676.91,14302.86,Credit Card,Offline
ORD04036,2025-06-21,CUST1908,Customer_1908,Clothing,T-Shirt,T-Shirt,North,Haryana,Gurugram,5,213045.46,0.0,142081.81,70963.65,Cash,Online
ORD04037,2025-07-06,CUST1184,Customer_1184,Sports,Running Shoes,Running Shoes,South,Tamil Nadu,Madurai,5,209596.62,0.15,171776.71,37819.91,Cash,Online
ORD04038,2025-03-09,CUST0398,Customer_0398,Furniture,Table,Table,North,Rajasthan,Udaipur,3,66192.55,0.1,58336.82,7855.73,Cash,Offline
ORD04039,2025-03-19,CUST1666,Customer_1666,Furniture,Bookshelf,Bookshelf,South,Karnataka,Bengaluru,5,34049.27,0.15,28310.87,5738.4,Credit Card,Offline
ORD04040,2025-12-29,CUST0880,Customer_0880,Furniture,Sofa,Sofa,North,Haryana,Faridabad,4,79907.68,0.0,48935.74,30971.94,Net Banking,Online
ORD04041,2025-06-23,CUST0134,Customer_0134,Furniture,Desk,Desk,North,Delhi,Dwarka,1,32958.6,0.05,23941.53,9017.07,UPI,Offline
ORD04042,2025-11-11,CUST1444,Customer_1444,Electronics,Monitor,Monitor,North,Uttar Pradesh,Noida,1,26200.52,0.0,21744.28,4456.24,UPI,Online
ORD04043,2025-08-26,CUST1872,Customer_1872,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,West,Maharashtra,Pune,1,7304.1,0.2,6806.57,497.53,Debit Card,Online
ORD04044,2025-08-03,CUST0618,Customer_0618,Furniture,Chair,Chair,South,Tamil Nadu,Coimbatore,5,248355.82,0.1,169037.75,79318.07,Cash,Offline
ORD04045,2025-04-06,CUST0937,Customer_0937,Home & Kitchen,Mixer,Mixer,North,Punjab,Ludhiana,4,232884.27,0.2,227876.51,5007.76,Credit Card,Offline
ORD04046,2025-03-22,CUST1116,Customer_1116,Home & Kitchen,Lamp,Lamp,North,Haryana,Panipat,5,305620.23,0.0,220611.73,85008.5,Net Banking,Online
ORD04047,2025-11-21,CUST0136,Customer_0136,Home & Kitchen,Mixer,Mixer,South,Karnataka,Mysore,2,13667.75,0.2,13081.84,585.91,Credit Card,Online
ORD04048,2025-04-01,CUST0132,Customer_0132,Furniture,Sofa,Sofa,West,Maharashtra,Mumbai,3,159222.28,0.15,125456.62,33765.66,Cash,Online
ORD04049,2025-04-20,CUST1346,Customer_1346,Clothing,Jeans,Jeans,South,Tamil Nadu,Madurai,4,279510.78,0.05,218397.94,61112.84,Cash,Online
ORD04050,2025-08-15,CUST1925,Customer_1925,Home & Kitchen,Cookware,Cookware,West,Maharashtra,Nagpur,3,113211.63,0.0,80943.79,32267.84,Cash,Online
ORD04051,2025-12-07,CUST0441,Customer_0441,Sports,Tennis Racket,Tennis Racket,South,Karnataka,Mangalore,4,39185.63,0.0,23940.2,15245.43,Credit Card,Offline
ORD04052,2025-12-25,CUST1109,Customer_1109,Electronics,Laptop,Laptop,North,Punjab,Amritsar,2,95985.1,0.0,80429.53,15555.57,Net Banking,Online
ORD04053,2025-09-16,CUST1977,Customer_1977,Clothing,T-Shirt,T-Shirt,North,Punjab,Jalandhar,4,169409.0,0.05,123807.97,45601.03,Debit Card,Offline
ORD04054,2025-07-16,CUST0373,Customer_0373,Electronics,Mobile,Mobile,West,Gujarat,Ahmedabad,4,205351.68,0.2,183170.28,22181.4,Cash,Online
ORD04055,2025-07-09,CUST0276,Customer_0276,Furniture,Desk,Desk,South,Karnataka,Mangalore,4,155902.84,0.1,135825.78,20077.06,Debit Card,Offline
ORD04056,2025-08-19,CUST0977,Customer_0977,Clothing,Jeans,Jeans,West,Maharashtra,Mumbai,1,36674.75,0.15,33950.15,2724.6,Cash,Offline
ORD04057,2025-11-14,CUST1765,Customer_1765,Furniture,Table,Table,North,Delhi,Dwarka,2,115904.23,0.0,90075.13,25829.1,UPI,Offline
ORD04058,2025-06-17,CUST0264,Customer_0264,Electronics,Laptop,Laptop,North,Rajasthan,Jodhpur,2,31605.97,0.0,19285.14,12320.83,UPI,Online
ORD04059,2025-08-12,CUST0673,Customer_0673,Home & Kitchen,Lamp,Lamp,West,Gujarat,Surat,4,61203.15,0.1,55309.87,5893.28,Debit Card,Online
ORD04060,2025-06-01,CUST0334,Customer_0334,Clothing,Jacket,Jacket,West,Gujarat,Ahmedabad,4,156689.21,0.2,162938.18,-6248.97,Debit Card,Offline
ORD04061,2025-05-18,CUST0438,Customer_0438,Home & Kitchen,Cookware,Cookware,North,Punjab,Amritsar,5,176633.94,0.0,149227.54,27406.4,Debit Card,Offline
ORD04062,2025-03-01,CUST0621,Customer_0621,Electronics,Laptop,Laptop,North,Delhi,New Delhi,5,4522.89,0.0,3477.66,1045.23,Debit Card,Offline
ORD04063,2025-05-20,CUST0778,Customer_0778,Clothing,Jeans,Jeans,North,Haryana,Gurugram,1,14194.45,0.2,10700.11,3494.34,Net Banking,Offline
ORD04064,2025-11-04,CUST0458,Customer_0458,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Udaipur,4,168088.63,0.15,148714.71,19373.92,Net Banking,Offline
ORD04065,2025-05-12,CUST1648,Customer_1648,Home & Kitchen,Mixer,Mixer,West,Maharashtra,Pune,3,8920.97,0.05,5958.76,2962.21,Debit Card,Offline
ORD04066,2025-07-23,CUST1504,Customer_1504,Furniture,Chair,Chair,North,Delhi,New Delhi,1,15166.49,0.2,15135.89,30.6,Cash,Online
ORD04067,2025-10-06,CUST0764,Customer_0764,Sports,Tennis Racket,Tennis Racket,South,Karnataka,Mysore,1,15053.76,0.05,9826.35,5227.41,Debit Card,Offline
ORD04068,2025-11-02,CUST0519,Customer_0519,Sports,Yoga Mat,Yoga Mat,West,Gujarat,Ahmedabad,4,146345.78,0.1,98092.4,48253.38,UPI,Offline
ORD04069,2025-05-01,CUST1118,Customer_1118,Home & Kitchen,Mixer,Mixer,North,Delhi,New Delhi,2,55669.12,0.2,50947.65,4721.47,Net Banking,Offline
ORD04070,2025-08-10,CUST1076,Customer_1076,Sports,Running Shoes,Running Shoes,North,Haryana,Faridabad,5,321440.97,0.05,270888.42,50552.55,Net Banking,Online
